Município,Data,Casos Acumulados,Casos Novos,Óbitos Acumulados,Óbitos novos
São Manuel,04/01/2021,671,0,13,0
São Manuel,04/02/2021,1288,7,25,0
São Manuel,04/03/2021,1674,49,36,1
São Manuel,04/04/2020,1,1,0,0
São Manuel,04/04/2021,2267,5,58,1
São Manuel,04/05/2020,13,2,1,0
São Manuel,04/05/2021,3058,22,86,0
São Manuel,04/06/2020,47,5,1,0
São Manuel,04/06/2021,4253,6,110,0
São Manuel,04/07/2020,96,0,4,0
São Manuel,04/07/2021,5142,4,136,0
São Manuel,04/08/2020,166,2,5,0
São Manuel,04/08/2021,5389,10,145,1
São Manuel,04/09/2021,5501,13,149,0
São Manuel,04/10/2020,338,0,10,0
São Manuel,04/11/2020,383,1,11,0
São Manuel,04/12/2020,411,0,11,0
São Manuel,05/01/2021,719,48,13,0
São Manuel,05/02/2021,1306,18,25,0
São Manuel,05/03/2021,1680,6,36,0
São Manuel,05/04/2020,1,0,0,0
São Manuel,05/04/2021,2276,9,59,1
São Manuel,05/05/2020,14,1,1,0
São Manuel,05/05/2021,3108,50,86,0
São Manuel,05/06/2020,48,1,2,1
São Manuel,05/06/2021,4260,7,110,0
São Manuel,05/07/2020,99,3,4,0
São Manuel,05/07/2021,5144,2,137,1
São Manuel,05/08/2020,167,1,6,1
São Manuel,05/08/2021,5401,12,145,0
São Manuel,05/09/2020,267,1,8,0
São Manuel,05/09/2021,5502,1,149,0
São Manuel,05/10/2020,338,0,10,0
São Manuel,05/11/2020,383,0,11,0
São Manuel,05/12/2020,411,0,11,0
São Manuel,06/01/2021,739,20,14,1
São Manuel,06/02/2021,1330,24,25,0
São Manuel,06/03/2021,1716,36,36,0
São Manuel,06/04/2020,1,0,0,0
São Manuel,06/04/2021,2328,52,61,2
São Manuel,06/05/2020,14,0,1,0
São Manuel,06/05/2021,3132,24,87,1
São Manuel,06/06/2020,48,0,2,0
São Manuel,06/06/2021,4338,78,110,0
São Manuel,06/07/2020,101,2,4,0
São Manuel,06/07/2021,5165,21,138,1
São Manuel,06/08/2020,173,6,6,0
São Manuel,06/08/2021,5404,3,146,1
São Manuel,06/09/2020,270,3,8,0
São Manuel,06/09/2021,5506,4,149,0
São Manuel,06/10/2020,351,13,10,0
São Manuel,06/11/2020,383,0,11,0
São Manuel,06/12/2020,411,0,11,0
São Manuel,07/01/2021,767,28,14,0
São Manuel,07/02/2021,1330,0,25,0
São Manuel,07/03/2021,1717,1,37,1
São Manuel,07/04/2020,1,0,0,0
São Manuel,07/04/2021,2397,69,62,1
São Manuel,07/05/2020,14,0,1,0
São Manuel,07/05/2021,3236,104,88,1
São Manuel,07/06/2020,48,0,2,0
São Manuel,07/06/2021,4343,5,110,0
São Manuel,07/07/2020,102,1,4,0
São Manuel,07/07/2021,5176,11,140,2
São Manuel,07/08/2020,184,11,6,0
São Manuel,07/08/2021,5405,1,146,0
São Manuel,07/09/2020,271,1,8,0
São Manuel,07/09/2021,5514,8,149,0
São Manuel,07/10/2020,355,4,10,0
São Manuel,07/11/2020,383,0,11,0
São Manuel,07/12/2020,411,0,11,0
São Manuel,08/01/2021,799,32,15,1
São Manuel,08/02/2021,1333,3,25,0
São Manuel,08/03/2021,1719,2,37,0
São Manuel,08/04/2020,1,0,0,0
São Manuel,08/04/2021,2413,16,62,0
São Manuel,08/05/2020,14,0,1,0
São Manuel,08/05/2021,3319,83,88,0
São Manuel,08/06/2020,48,0,2,0
São Manuel,08/06/2021,4366,23,110,0
São Manuel,08/07/2020,102,0,4,0
São Manuel,08/07/2021,5188,12,140,0
São Manuel,08/08/2020,194,10,6,0
São Manuel,08/08/2021,5406,1,146,0
São Manuel,08/09/2020,271,0,8,0
São Manuel,08/09/2021,5517,3,149,0
São Manuel,08/10/2020,358,3,10,0
São Manuel,08/11/2020,383,0,11,0
São Manuel,08/12/2020,412,1,11,0
São Manuel,09/01/2021,819,20,15,0
São Manuel,09/02/2021,1366,33,26,1
São Manuel,09/03/2021,1754,35,39,2
São Manuel,09/04/2020,3,2,1,1
São Manuel,09/04/2021,2429,16,62,0
São Manuel,09/05/2020,14,0,1,0
São Manuel,09/05/2021,3327,8,88,0
São Manuel,09/06/2020,49,1,3,1
São Manuel,09/06/2021,4367,1,111,1
São Manuel,09/07/2020,104,2,4,0
São Manuel,09/07/2021,5227,39,141,1
São Manuel,09/08/2020,194,0,6,0
São Manuel,09/08/2021,5406,0,146,0
São Manuel,09/09/2020,273,2,8,0
São Manuel,09/10/2020,365,7,10,0
São Manuel,09/11/2020,383,0,11,0
São Manuel,09/12/2020,420,8,12,1
São Manuel,10/01/2021,820,1,15,0
São Manuel,10/02/2021,1371,5,26,0
São Manuel,10/03/2021,1760,6,40,1
São Manuel,10/04/2020,3,0,1,0
São Manuel,10/04/2021,2480,51,64,2
São Manuel,10/05/2020,16,2,1,0
São Manuel,10/05/2021,3339,12,88,0
São Manuel,10/06/2020,49,0,3,0
São Manuel,10/06/2021,4412,45,112,1
São Manuel,10/07/2020,107,3,4,0
São Manuel,10/07/2021,5236,9,141,0
São Manuel,10/08/2020,194,0,6,0
São Manuel,10/08/2021,5409,3,146,0
São Manuel,10/09/2020,274,1,8,0
São Manuel,10/10/2020,368,3,10,0
São Manuel,10/11/2020,383,0,11,0
São Manuel,10/12/2020,421,1,12,0
São Manuel,11/01/2021,822,2,15,0
São Manuel,11/02/2021,1380,9,27,1
São Manuel,11/03/2021,1773,13,39,-1
São Manuel,11/04/2020,3,0,1,0
São Manuel,11/04/2021,2490,10,64,0
São Manuel,11/05/2020,16,0,1,0
São Manuel,11/05/2021,3403,64,89,1
São Manuel,11/06/2020,50,1,3,0
São Manuel,11/06/2021,4454,42,112,0
São Manuel,11/07/2020,108,1,4,0
São Manuel,11/07/2021,5237,1,141,0
São Manuel,11/08/2020,196,2,6,0
São Manuel,11/08/2021,5411,2,145,-1
São Manuel,11/09/2020,277,3,8,0
São Manuel,11/10/2020,371,3,10,0
São Manuel,11/11/2020,396,13,11,0
São Manuel,11/12/2020,422,1,12,0
São Manuel,12/01/2021,847,25,15,0
São Manuel,12/02/2021,1397,17,28,1
São Manuel,12/03/2021,1799,26,39,0
São Manuel,12/04/2020,3,0,1,0
São Manuel,12/04/2021,2496,6,66,2
São Manuel,12/05/2020,15,-1,1,0
São Manuel,12/05/2021,3423,20,90,1
São Manuel,12/06/2020,52,2,3,0
São Manuel,12/06/2021,4523,69,114,2
São Manuel,12/07/2020,108,0,4,0
São Manuel,12/07/2021,5237,0,141,0
São Manuel,12/08/2020,197,1,6,0
São Manuel,12/08/2021,5411,0,145,0
São Manuel,12/09/2020,278,1,8,0
São Manuel,12/10/2020,371,0,10,0
São Manuel,12/11/2020,395,-1,11,0
São Manuel,12/12/2020,424,2,12,0
São Manuel,13/01/2021,864,17,16,1
São Manuel,13/02/2021,1414,17,28,0
São Manuel,13/03/2021,1815,16,39,0
São Manuel,13/04/2020,3,0,1,0
São Manuel,13/04/2021,2510,14,66,0
São Manuel,13/05/2020,17,2,1,0
São Manuel,13/05/2021,3447,24,90,0
São Manuel,13/06/2020,52,0,3,0
São Manuel,13/06/2021,4537,14,114,0
São Manuel,13/07/2020,110,2,4,0
São Manuel,13/07/2021,5244,7,142,1
São Manuel,13/08/2020,201,4,6,0
São Manuel,13/08/2021,5413,2,145,0
São Manuel,13/09/2020,279,1,9,1
São Manuel,13/10/2020,371,0,10,0
São Manuel,13/11/2020,395,0,11,0
São Manuel,13/12/2020,424,0,12,0
São Manuel,14/01/2021,877,13,16,0
São Manuel,14/02/2021,1413,-1,28,0
São Manuel,14/03/2021,1818,3,39,0
São Manuel,14/04/2020,3,0,1,0
São Manuel,14/04/2021,2565,55,67,1
São Manuel,14/05/2020,21,4,1,0
São Manuel,14/05/2021,3498,51,94,4
São Manuel,14/06/2020,52,0,3,0
São Manuel,14/06/2021,4548,11,114,0
São Manuel,14/07/2020,113,3,4,0
São Manuel,14/07/2021,5259,15,142,0
São Manuel,14/08/2020,201,0,6,0
São Manuel,14/08/2021,5414,1,145,0
São Manuel,14/09/2020,279,0,9,0
São Manuel,14/10/2020,371,0,10,0
São Manuel,14/11/2020,396,1,11,0
São Manuel,14/12/2020,424,0,12,0
São Manuel,15/01/2021,920,43,16,0
São Manuel,15/02/2021,1415,2,29,1
São Manuel,15/03/2021,1825,7,40,1
São Manuel,15/04/2020,3,0,1,0
São Manuel,15/04/2021,2583,18,68,1
São Manuel,15/05/2020,21,0,1,0
São Manuel,15/05/2021,3525,27,94,0
São Manuel,15/06/2020,53,1,3,0
São Manuel,15/06/2021,4563,15,116,2
São Manuel,15/07/2020,115,2,4,0
São Manuel,15/07/2021,5262,3,142,0
São Manuel,15/08/2020,205,4,6,0
São Manuel,15/08/2021,5417,3,145,0
São Manuel,15/09/2020,279,0,9,0
São Manuel,15/10/2020,371,0,10,0
São Manuel,15/11/2020,396,0,11,0
São Manuel,15/12/2020,426,2,13,1
São Manuel,16/01/2021,954,34,17,1
São Manuel,16/02/2021,1438,23,30,1
São Manuel,16/03/2021,1851,26,40,0
São Manuel,16/04/2020,3,0,1,0
São Manuel,16/04/2021,2628,45,68,0
São Manuel,16/05/2020,24,3,1,0
São Manuel,16/05/2021,3533,8,94,0
São Manuel,16/06/2020,53,0,3,0
São Manuel,16/06/2021,4617,54,116,0
São Manuel,16/07/2020,115,0,4,0
São Manuel,16/07/2021,5275,13,143,1
São Manuel,16/08/2020,205,0,6,0
São Manuel,16/08/2021,5419,2,145,0
São Manuel,16/09/2020,279,0,9,0
São Manuel,16/10/2020,374,3,10,0
São Manuel,16/11/2020,396,0,11,0
São Manuel,16/12/2020,426,0,13,0
São Manuel,17/01/2021,955,1,17,0
São Manuel,17/02/2021,1451,13,30,0
São Manuel,17/03/2021,1895,44,42,2
São Manuel,17/04/2020,3,0,1,0
São Manuel,17/04/2021,2633,5,68,0
São Manuel,17/05/2020,24,0,1,0
São Manuel,17/05/2021,3538,5,96,2
São Manuel,17/06/2020,54,1,3,0
São Manuel,17/06/2021,4627,10,116,0
São Manuel,17/07/2020,118,3,4,0
São Manuel,17/07/2021,5275,0,143,0
São Manuel,17/08/2020,205,0,6,0
São Manuel,17/08/2021,5431,12,145,0
São Manuel,17/09/2020,286,7,9,0
São Manuel,17/10/2020,377,3,10,0
São Manuel,17/11/2020,396,0,11,0
São Manuel,17/12/2020,427,1,13,0
São Manuel,18/01/2021,955,0,17,0
São Manuel,18/02/2021,1456,5,30,0
São Manuel,18/03/2021,1924,29,43,1
São Manuel,18/04/2020,3,0,1,0
São Manuel,18/04/2021,2634,1,68,0
São Manuel,18/05/2020,24,0,1,0
São Manuel,18/05/2021,3570,32,96,0
São Manuel,18/06/2020,54,0,3,0
São Manuel,18/06/2021,4718,91,117,1
São Manuel,18/07/2020,120,2,4,0
São Manuel,18/07/2021,5291,16,144,1
São Manuel,18/08/2020,205,0,6,0
São Manuel,18/08/2021,5434,3,145,0
São Manuel,18/09/2020,286,0,9,0
São Manuel,18/10/2020,377,0,10,0
São Manuel,18/11/2020,399,3,11,0
São Manuel,18/12/2020,438,11,13,0
São Manuel,19/01/2021,1008,53,18,1
São Manuel,19/02/2021,1475,19,30,0
São Manuel,19/03/2021,1943,19,44,1
São Manuel,19/04/2020,3,0,1,0
São Manuel,19/04/2021,2637,3,71,3
São Manuel,19/05/2020,25,1,1,0
São Manuel,19/05/2021,3593,23,96,0
São Manuel,19/06/2020,59,5,3,0
São Manuel,19/06/2021,4760,42,120,3
São Manuel,19/07/2020,120,0,4,0
São Manuel,19/07/2021,5293,2,144,0
São Manuel,19/08/2020,212,7,7,1
São Manuel,19/08/2021,5454,20,146,1
São Manuel,19/09/2020,288,2,9,0
São Manuel,19/10/2020,376,-1,10,0
São Manuel,19/11/2020,400,1,11,0
São Manuel,19/12/2020,489,51,13,0
São Manuel,20/01/2021,1019,11,18,0
São Manuel,20/02/2021,1484,9,31,1
São Manuel,20/03/2021,1946,3,45,1
São Manuel,20/04/2020,3,0,1,0
São Manuel,20/04/2021,2643,6,72,1
São Manuel,20/05/2020,27,2,1,0
São Manuel,20/05/2021,3735,142,96,0
São Manuel,20/06/2020,60,1,3,0
São Manuel,20/06/2021,4797,37,120,0
São Manuel,20/07/2020,122,2,5,1
São Manuel,20/07/2021,5297,4,144,0
São Manuel,20/08/2020,215,3,7,0
São Manuel,20/08/2021,5457,3,146,0
São Manuel,20/09/2020,297,9,9,0
São Manuel,20/10/2020,376,0,10,0
São Manuel,20/11/2020,400,0,11,0
São Manuel,20/12/2020,489,0,13,0
São Manuel,21/01/2021,1038,19,18,0
São Manuel,21/02/2021,1486,2,31,0
São Manuel,21/03/2021,1947,1,45,0
São Manuel,21/04/2020,4,1,1,0
São Manuel,21/04/2021,2730,87,72,0
São Manuel,21/05/2020,28,1,1,0
São Manuel,21/05/2021,3762,27,100,4
São Manuel,21/06/2020,62,2,3,0
São Manuel,21/06/2021,4803,6,120,0
São Manuel,21/07/2020,122,0,5,0
São Manuel,21/07/2021,5310,13,144,0
São Manuel,21/08/2020,216,1,7,0
São Manuel,21/08/2021,5464,7,147,1
São Manuel,21/09/2020,306,9,9,0
São Manuel,21/10/2020,376,0,10,0
São Manuel,21/11/2020,401,1,11,0
São Manuel,21/12/2020,490,1,12,-1
São Manuel,22/01/2021,1041,3,18,0
São Manuel,22/02/2021,1487,1,31,0
São Manuel,22/03/2021,1954,7,45,0
São Manuel,22/04/2020,4,0,1,0
São Manuel,22/04/2021,2739,9,74,2
São Manuel,22/05/2020,31,3,1,0
São Manuel,22/05/2021,3834,72,100,0
São Manuel,22/06/2020,67,5,3,0
São Manuel,22/06/2021,4826,23,121,1
São Manuel,22/07/2020,131,9,5,0
São Manuel,22/07/2021,5314,4,144,0
São Manuel,22/08/2020,224,8,7,0
São Manuel,22/08/2021,5464,0,147,0
São Manuel,22/09/2020,310,4,9,0
São Manuel,22/10/2020,376,0,11,1
São Manuel,22/11/2020,402,1,11,0
São Manuel,22/12/2020,504,14,12,0
São Manuel,23/01/2021,1089,48,18,0
São Manuel,23/02/2021,1519,32,31,0
São Manuel,23/03/2021,2006,52,47,2
São Manuel,23/04/2020,5,1,1,0
São Manuel,23/04/2021,2802,63,75,1
São Manuel,23/05/2020,31,0,1,0
São Manuel,23/05/2021,3845,11,103,3
São Manuel,23/06/2020,67,0,3,0
São Manuel,23/06/2021,4837,11,121,0
São Manuel,23/07/2020,137,6,5,0
São Manuel,23/07/2021,5317,3,144,0
São Manuel,23/08/2020,224,0,7,0
São Manuel,23/08/2021,5464,0,147,0
São Manuel,23/09/2020,311,1,9,0
São Manuel,23/10/2020,375,-1,11,0
São Manuel,23/11/2020,402,0,11,0
São Manuel,23/12/2020,517,13,12,0
São Manuel,24/01/2021,1102,13,18,0
São Manuel,24/02/2021,1530,11,31,0
São Manuel,24/03/2021,2034,28,47,0
São Manuel,24/04/2020,5,0,1,0
São Manuel,24/04/2021,2818,16,75,0
São Manuel,24/05/2020,31,0,1,0
São Manuel,24/05/2021,3846,1,103,0
São Manuel,24/06/2020,69,2,4,1
São Manuel,24/06/2021,4848,11,122,1
São Manuel,24/07/2020,144,7,5,0
São Manuel,24/07/2021,5318,1,144,0
São Manuel,24/08/2020,234,10,7,0
São Manuel,24/08/2021,5465,1,147,0
São Manuel,24/09/2020,319,8,9,0
São Manuel,24/10/2020,377,2,11,0
São Manuel,24/11/2020,402,0,11,0
São Manuel,24/12/2020,614,97,12,0
São Manuel,25/01/2021,1105,3,19,1
São Manuel,25/02/2021,1549,19,33,2
São Manuel,25/03/2021,2044,10,48,1
São Manuel,25/04/2020,6,1,1,0
São Manuel,25/04/2021,2823,5,75,0
São Manuel,25/05/2020,31,0,1,0
São Manuel,25/05/2021,3877,31,103,0
São Manuel,25/06/2020,72,3,4,0
São Manuel,25/06/2021,4865,17,127,5
São Manuel,25/07/2020,150,6,5,0
São Manuel,25/07/2021,5320,2,144,0
São Manuel,25/08/2020,235,1,7,0
São Manuel,25/08/2021,5471,6,148,1
São Manuel,25/09/2020,323,4,9,0
São Manuel,25/10/2020,377,0,11,0
São Manuel,25/11/2020,405,3,11,0
São Manuel,25/12/2020,620,6,12,0
São Manuel,26/01/2021,1128,23,21,2
São Manuel,26/02/2021,1579,30,33,0
São Manuel,26/03/2021,2089,45,51,3
São Manuel,26/04/2020,6,0,1,0
São Manuel,26/04/2021,2828,5,75,0
São Manuel,26/05/2020,31,0,1,0
São Manuel,26/05/2021,3971,94,103,0
São Manuel,26/06/2020,80,8,4,0
São Manuel,26/06/2021,4912,47,127,0
São Manuel,26/07/2020,150,0,5,0
São Manuel,26/07/2021,5321,1,144,0
São Manuel,26/08/2020,234,-1,7,0
São Manuel,26/08/2021,5474,3,148,0
São Manuel,26/09/2020,324,1,9,0
São Manuel,26/10/2020,377,0,11,0
São Manuel,26/11/2020,408,3,11,0
São Manuel,26/12/2020,621,1,12,0
São Manuel,27/01/2021,1150,22,21,0
São Manuel,27/02/2021,1591,12,33,0
São Manuel,27/03/2020,0,0,0,0
São Manuel,27/03/2021,2101,12,51,0
São Manuel,27/04/2020,7,1,1,0
São Manuel,27/04/2021,2869,41,79,4
São Manuel,27/05/2020,31,0,1,0
São Manuel,27/05/2021,3976,5,103,0
São Manuel,27/06/2020,81,1,4,0
São Manuel,27/06/2021,4938,26,127,0
São Manuel,27/07/2020,150,0,5,0
São Manuel,27/07/2021,5327,6,144,0
São Manuel,27/08/2020,241,7,7,0
São Manuel,27/08/2021,5474,0,148,0
São Manuel,27/09/2020,324,0,9,0
São Manuel,27/10/2020,380,3,11,0
São Manuel,27/11/2020,409,1,11,0
São Manuel,27/12/2020,620,-1,12,0
São Manuel,28/01/2021,1179,29,22,1
São Manuel,28/02/2021,1591,0,34,1
São Manuel,28/03/2020,0,0,0,0
São Manuel,28/03/2021,2108,7,51,0
São Manuel,28/04/2020,9,2,1,0
São Manuel,28/04/2021,2915,46,80,1
São Manuel,28/05/2020,32,1,1,0
São Manuel,28/05/2021,3979,3,104,1
São Manuel,28/06/2020,81,0,4,0
São Manuel,28/06/2021,4947,9,127,0
São Manuel,28/07/2020,150,0,5,0
São Manuel,28/07/2021,5348,21,144,0
São Manuel,28/08/2020,247,6,7,0
São Manuel,28/08/2021,5474,0,148,0
São Manuel,28/09/2020,325,1,9,0
São Manuel,28/10/2020,381,1,11,0
São Manuel,28/11/2020,409,0,11,0
São Manuel,28/12/2020,625,5,12,0
São Manuel,29/01/2021,1194,15,22,0
São Manuel,29/03/2020,0,0,0,0
São Manuel,29/03/2021,2111,3,51,0
São Manuel,29/04/2020,8,-1,1,0
São Manuel,29/04/2021,2944,29,80,0
São Manuel,29/05/2020,38,6,1,0
São Manuel,29/05/2021,4008,29,105,1
São Manuel,29/06/2020,84,3,4,0
São Manuel,29/06/2021,4976,29,130,3
São Manuel,29/07/2020,155,5,5,0
São Manuel,29/07/2021,5352,4,144,0
São Manuel,29/08/2020,252,5,8,1
São Manuel,29/08/2021,5474,0,148,0
São Manuel,29/09/2020,328,3,9,0
São Manuel,29/10/2020,382,1,11,0
São Manuel,29/11/2020,409,0,11,0
São Manuel,29/12/2020,628,3,13,1
São Manuel,30/01/2021,1225,31,23,1
São Manuel,30/03/2020,0,0,0,0
São Manuel,30/03/2021,2123,12,53,2
São Manuel,30/04/2020,8,0,1,0
São Manuel,30/04/2021,3013,69,82,2
São Manuel,30/05/2020,41,3,1,0
São Manuel,30/05/2021,4021,13,105,0
São Manuel,30/06/2020,86,2,4,0
São Manuel,30/06/2021,4981,5,133,3
São Manuel,30/07/2020,157,2,5,0
São Manuel,30/07/2021,5364,12,144,0
São Manuel,30/08/2020,252,0,8,0
São Manuel,30/08/2021,5474,0,148,0
São Manuel,30/09/2020,331,3,10,1
São Manuel,30/10/2020,382,0,11,0
São Manuel,30/11/2020,409,0,11,0
São Manuel,30/12/2020,634,6,13,0
São Manuel,31/01/2021,1225,0,23,0
São Manuel,31/03/2020,0,0,0,0
São Manuel,31/03/2021,2183,60,55,2
São Manuel,31/05/2020,41,0,1,0
São Manuel,31/05/2021,4027,6,106,1
São Manuel,31/07/2020,159,2,5,0
São Manuel,31/07/2021,5373,9,144,0
São Manuel,31/08/2020,252,0,8,0
São Manuel,31/08/2021,5475,1,149,1
São Manuel,31/10/2020,382,0,11,0
São Manuel,31/12/2020,650,16,13,0
